Account Code,Actual,Fund,Department,Division,Function,Cost Center
511003,0,6100,91,915,91,0000
511004,407.25,6100,91,915,91,0000
512001,29798.93,6100,91,915,91,0000
512002,25419.63,6100,91,915,91,0000
512005,19937.95,6100,91,915,91,0000
512012,0,6100,91,915,91,0000
512014,80321,6100,91,915,91,0000
512024,0,6100,91,915,91,0000
521004,0,6100,91,915,91,0000
521008,0,6100,91,915,91,0000
521009,0,6100,91,915,91,0000
523001,729,6100,91,915,91,0000
523002,1020.29,6100,91,915,91,0000
524001,1822.99,6100,91,915,91,0000
524005,862.8,6100,91,915,91,0000
524101,63.45,6100,91,915,91,0000
528001,711,6100,91,915,91,0000
528502,1008,6100,91,915,91,0000
528505,4499.99,6100,91,915,91,0000
571001,9553.34,6100,91,915,91,0000
571002,0,6100,91,915,91,0000
571004,0,6100,91,915,91,0000
614101,0,6100,91,915,91,0000
511001,227190.25,6100,91,916,91,0000
511004,31913.59,6100,91,916,91,0000
511008,2431.03,6100,91,916,91,0000
511999,-89137.06,6100,91,916,91,0000
512001,18924.87,6100,91,916,91,0000
512002,16554.96,6100,91,916,91,0000
512005,12986.83,6100,91,916,91,0000
512014,53547,6100,91,916,91,0000
512024,0,6100,91,916,91,0000
512999,-44447.45,6100,91,916,91,0000
521001,0,6100,91,916,91,0000
521002,508,6100,91,916,91,0000
521004,3624,6100,91,916,91,0000
523001,0,6100,91,916,91,0000
524001,60.98,6100,91,916,91,0000
524101,141858.25,6100,91,916,91,0000
524999,-309187.78,6100,91,916,91,0000
571001,67050.5,6100,91,916,91,0000
571002,0,6100,91,916,91,0000
574001,0,6100,91,916,91,0000
574005,0,6100,91,916,91,0000
615101,442772.29,6100,91,916,91,0000
616101,0,6100,91,916,91,0000
617101,0,6100,91,916,91,0000
614101,296739.89,6100,91,917,91,0000
616101,0,6100,91,917,91,0000
450710,-1567.98,6100,91,918,91,0000
489011,0,6100,91,918,91,0000
511001,1390459.98,6100,91,918,91,0000
511004,132406.46,6100,91,918,91,0000
511008,12461.54,6100,91,918,91,0000
511999,0,6100,91,918,91,0000
512001,112151.29,6100,91,918,91,0000
512002,97158.42,6100,91,918,91,0000
512005,76225.11,6100,91,918,91,0000
512014,437301,6100,91,918,91,0000
512024,0,6100,91,918,91,0000
512999,0,6100,91,918,91,0000
521001,59215.18,6100,91,918,91,0000
521002,6803.6,6100,91,918,91,0000
521004,5294.83,6100,91,918,91,0000
521008,0,6100,91,918,91,0000
522002,4917.92,6100,91,918,91,0000
522003,582.02,6100,91,918,91,0000
523001,17422.47,6100,91,918,91,0000
523002,3075.65,6100,91,918,91,0000
524001,53748.15,6100,91,918,91,0000
524003,11313.24,6100,91,918,91,0000
524004,0,6100,91,918,91,0000
524005,14028.87,6100,91,918,91,0000
524101,831751.88,6100,91,918,91,0000
524105,0,6100,91,918,91,0000
524106,21792.28,6100,91,918,91,0000
524999,0,6100,91,918,91,0000
528001,405,6100,91,918,91,0000
528102,106,6100,91,918,91,0000
528502,24987.14,6100,91,918,91,0000
528504,576,6100,91,918,91,0000
528505,36752.28,6100,91,918,91,0000
528506,87.16,6100,91,918,91,0000
528508,13381.28,6100,91,918,91,0000
528510,2863.65,6100,91,918,91,0000
528512,5408.01,6100,91,918,91,0000
528514,4975.13,6100,91,918,91,0000
528522,0,6100,91,918,91,0000
571001,292122.7,6100,91,918,91,0000
571002,0,6100,91,918,91,0000
571004,0,6100,91,918,91,0000
571999,0,6100,91,918,91,0000
574005,0,6100,91,918,91,0000
614101,6637.5,6100,91,918,91,0000
615101,0,6100,91,918,91,0000
616101,0,6100,91,918,91,0000
511001,13553.8,6100,91,918,91,9102
511004,0,6100,91,918,91,9102
511008,0,6100,91,918,91,9102
512001,943.14,6100,91,918,91,9102
512002,860.64,6100,91,918,91,9102
512005,677.67,6100,91,918,91,9102
512014,0,6100,91,918,91,9102
524001,0,6100,91,918,91,9102
524101,0,6100,91,918,91,9102
571001,0,6100,91,918,91,9102
489000,-1450,6100,91,919,91,0000
511001,0,6100,91,919,91,0000
511004,0,6100,91,919,91,0000
512001,0,6100,91,919,91,0000
512002,945.99,6100,91,919,91,0000
512005,738.14,6100,91,919,91,0000
512014,0,6100,91,919,91,0000
521001,16920.66,6100,91,919,91,0000
524001,0,6100,91,919,91,0000
571001,892.28,6100,91,919,91,0000
450700,-297858.37,6100,91,999,91,0000
450711,-404319.6,6100,91,999,91,0000
476000,-241799,6100,91,999,91,0000
486000,0,6100,91,999,91,0000
486100,5067.64,6100,91,999,91,0000
489000,0,6100,91,999,91,0000
493000,198194,6100,91,999,91,0000
499910,-1760848.71,6100,91,999,91,0000
511001,108504.96,6100,91,999,91,0000
512001,8300.63,6100,91,999,91,0000
512002,13506.77,6100,91,999,91,0000
512005,26769.45,6100,91,999,91,0000
512019,77477.04,6100,91,999,91,0000
512024,0,6100,91,999,91,0000
528202,164232.02,6100,91,999,91,0000
581091,7206760.83,6100,91,999,91,0000
611101,0,6100,91,999,91,0000
611102,0,6100,91,999,91,0000
612101,-33387.56,6100,91,999,91,0000
614101,-501314.34,6100,91,999,91,0000
615101,-2640292.88,6100,91,999,91,0000
616101,0,6100,91,999,91,0000
618101,0,6100,91,999,91,0000
618102,0,6100,91,999,91,0000
711101,-3652519.85,6100,91,999,91,0000
711105,0,6100,91,999,91,0000
711107,0,6100,91,999,91,0000
712101,-31413.79,6100,91,999,91,0000
712105,0,6100,91,999,91,0000
712107,0,6100,91,999,91,0000
712201,0,6100,91,999,91,0000
712210,-45883.31,6100,91,999,91,0000
712220,0,6100,91,999,91,0000
712302,0,6100,91,999,91,0000
712303,-13195.12,6100,91,999,91,0000
712304,-187096.94,6100,91,999,91,0000
712305,0,6100,91,999,91,0000
800910,2062203.5,6100,91,999,91,0000
810001,0,6100,91,999,91,0000
